20180102 020100;12917.250000;12926.750000;12916.250000;12926.000000;0
20180102 020200;12924.750000;12926.000000;12910.500000;12910.500000;0
20180102 020300;12910.750000;12915.750000;12909.250000;12913.500000;0
20180102 020400;12913.750000;12918.500000;12913.750000;12918.500000;0
20180102 020500;12918.250000;12923.250000;12917.500000;12923.000000;0
20180102 020600;12922.750000;12932.500000;12922.000000;12929.000000;0
20180102 020700;12929.250000;12935.500000;12929.250000;12934.750000;0
20180102 020800;12935.000000;12939.000000;12934.500000;12935.250000;0
20180102 020900;12934.500000;12934.750000;12931.750000;12932.750000;0
20180102 021000;12932.500000;12937.250000;12932.500000;12937.250000;0
20180102 021100;12936.750000;12938.750000;12933.000000;12933.000000;0
20180102 021200;12932.500000;12936.000000;12932.500000;12934.500000;0
20180102 021300;12934.250000;12936.250000;12932.000000;12932.000000;0
20180102 021400;12931.500000;12934.750000;12931.000000;12934.750000;0
20180102 021500;12934.500000;12934.750000;12929.250000;12929.250000;0
20180102 021600;12929.000000;12931.750000;12925.500000;12931.750000;0
20180102 021700;12931.000000;12932.250000;12925.500000;12925.500000;0
20180102 021800;12925.750000;12929.000000;12925.750000;12926.750000;0
20180102 021900;12926.000000;12926.000000;12922.750000;12925.750000;0
20180102 022000;12927.250000;12928.250000;12925.250000;12927.250000;0
20180102 022100;12927.000000;12930.500000;12926.750000;12930.250000;0
20180102 022200;12930.500000;12935.500000;12929.500000;12933.750000;0
20180102 022300;12933.000000;12933.000000;12929.750000;12931.500000;0
20180102 022400;12930.750000;12935.250000;12930.500000;12933.000000;0
20180102 022500;12933.250000;12933.250000;12925.250000;12925.500000;0
20180102 022600;12925.250000;12929.750000;12924.500000;12929.750000;0
20180102 022700;12930.250000;12930.500000;12929.000000;12929.750000;0
20180102 022800;12930.250000;12931.000000;12929.750000;12930.000000;0
20180102 022900;12929.750000;12929.750000;12924.000000;12924.750000;0
20180102 023000;12925.250000;12925.250000;12908.000000;12915.250000;0
20180102 023100;12915.500000;12928.750000;12915.500000;12920.500000;0
20180102 023200;12919.750000;12919.750000;12909.750000;12910.750000;0
20180102 023300;12909.750000;12916.250000;12909.250000;12913.500000;0
20180102 023400;12910.250000;12910.250000;12902.750000;12908.750000;0
20180102 023500;12908.500000;12913.250000;12908.250000;12912.250000;0
20180102 023600;12912.500000;12913.000000;12908.500000;12911.250000;0
20180102 023700;12911.500000;12911.750000;12910.250000;12911.250000;0
20180102 023800;12909.000000;12912.000000;12907.750000;12911.500000;0
20180102 023900;12911.250000;12915.750000;12911.000000;12914.250000;0
20180102 024000;12914.000000;12917.750000;12914.000000;12914.500000;0
20180102 024100;12914.250000;12915.250000;12911.750000;12915.250000;0
20180102 024200;12914.750000;12916.750000;12914.000000;12915.000000;0
20180102 024300;12914.750000;12918.000000;12911.250000;12911.250000;0
20180102 024400;12911.000000;12912.500000;12909.250000;12911.500000;0
20180102 024500;12911.250000;12912.750000;12910.000000;12912.750000;0
20180102 024600;12912.000000;12912.250000;12909.750000;12912.000000;0
20180102 024700;12911.500000;12913.500000;12911.500000;12912.500000;0
20180102 024800;12912.750000;12912.750000;12911.500000;12912.000000;0
20180102 024900;12912.250000;12912.250000;12909.750000;12910.250000;0
20180102 025000;12910.000000;12910.750000;12906.750000;12909.500000;0
20180102 025100;12909.250000;12909.250000;12907.500000;12908.750000;0
20180102 025200;12909.000000;12909.000000;12905.250000;12905.250000;0
20180102 025300;12905.500000;12907.750000;12898.500000;12901.750000;0
20180102 025400;12901.500000;12906.750000;12901.500000;12906.250000;0
20180102 025500;12906.000000;12907.500000;12904.750000;12907.500000;0
20180102 025600;12910.250000;12913.500000;12909.500000;12912.750000;0
20180102 025700;12913.000000;12913.750000;12911.000000;12911.750000;0
20180102 025800;12911.500000;12911.500000;12907.750000;12910.750000;0
20180102 025900;12911.250000;12914.250000;12909.000000;12911.250000;0
20180102 030000;12911.750000;12911.750000;12898.000000;12901.250000;0
20180102 030100;12901.500000;12902.750000;12889.250000;12893.750000;0
20180102 030200;12896.000000;12896.250000;12881.000000;12881.000000;0
20180102 030300;12881.250000;12891.750000;12879.750000;12885.750000;0
20180102 030400;12886.000000;12886.750000;12872.750000;12874.750000;0
20180102 030500;12874.500000;12878.000000;12868.750000;12869.750000;0
20180102 030600;12869.250000;12869.250000;12855.000000;12860.000000;0
20180102 030700;12859.750000;12861.500000;12842.750000;12850.750000;0
20180102 030800;12851.000000;12851.500000;12839.750000;12843.750000;0
20180102 030900;12843.250000;12844.000000;12835.250000;12842.250000;0
20180102 031000;12842.500000;12853.000000;12839.500000;12841.250000;0
20180102 031100;12841.500000;12846.250000;12835.750000;12842.750000;0
20180102 031200;12841.750000;12846.750000;12838.500000;12845.250000;0
20180102 031300;12845.000000;12846.250000;12840.000000;12846.000000;0
20180102 031400;12845.750000;12850.250000;12844.250000;12848.250000;0
20180102 031500;12848.500000;12849.000000;12845.750000;12848.250000;0
20180102 031600;12847.750000;12847.750000;12838.750000;12841.250000;0
20180102 031700;12842.250000;12845.500000;12838.750000;12839.750000;0
20180102 031800;12840.000000;12842.750000;12839.000000;12839.500000;0
20180102 031900;12839.250000;12839.750000;12826.750000;12832.500000;0
20180102 032000;12832.250000;12835.250000;12828.250000;12833.250000;0
